I_TRIP_ID,S_LORRY_RECPT_NO,S_VEHICLE_ID,S_PRODUCT_ID,DT_DEP_DATETIME,DT_BOOK_DATETIME,S_CONSIGNOR_ID,S_CONSIGNOR_NAME,S_TRANSPORTER_ID,S_TRANSPORTER_NAME,C_TRIP_CLOSE_REASON,C_IS_DELETED,I_ORIGIN_LOC_CODE,S_GOODS_DESC,I_QTY,S_UOM_CODE,S_DESTINATION_LOC_NAME,DT_EXP_ARR_DATETIME,S_CONSIGNEE_ID,S_CONSIGNEE_NAME,S_CONSIGNEE_CITY,C_STATUS,S_ORIGIN_LOC_NAME,S_SUPP_PRODUCT_ID,DT_CREATED,S_INVOICE,DT_ATA,DT_OFFLOAD,DT_ATA_OUT 
761903,-,CG13D1174,205795,01-Jan-2013 02:45:00,,112,TATA STEEL,279,VENKATESH_LOGISTICS,S,N,,-,0,-,GHAZIABAD,07-Jan-2013 00:00:00,-,VIKRANT IRON PRIVATE LIMITED,,O,JAMSHEDPUR,1230040000000025167,05-Jan-2013 16:06:36,,10-Jan-2013 22:23:00,20-Feb-2013 01:07:34, 
758049,,MH19Z1131,,01-Jan-2013 10:00:00,,,,278,S.K.T.,S,,,,,,Nagar,03-Jan-2013 13:00:00,,Jain,,,Jalgaon,,01-Jan-2013 11:08:10,,01-Jan-2013 10:03:00,20-Feb-2013 10:48:44, 
758427, ,OR17J9217,,01-Jan-2013 09:43:00,,,JSL-KAL - JSL KALINGANAGAR-BOC INDIA LIMITED,271,BOC_JM_1290-JAMNAGAR,P,,,,,,CUTTACK,04-Jan-2013 00:00:00,,AARTI STEELS LIMITED (STEEL & POWER),,,JSL-KAL - JSL KALINGANAGAR-BO,,01-Jan-2013 23:35:45,,,02-Jan-2013 23:35:03, 
758439, ,CG04JB3824,,01-Jan-2013 01:00:00,,,JM 1290 - JAMSHEDPUR 1290,271,BOC_JM_1290-JAMNAGAR,S,,,,,,BOKARO,04-Jan-2013 00:00:00,,ELECTROSTEEL STEELS LIMITED,,,JM 1290 - JAMSHEDPUR 1290,,01-Jan-2013 23:35:49,,03-Jan-2013 15:11:00,03-Jan-2013 16:00:08, 
758441, ,OR17J9218,,01-Jan-2013 00:48:00,,,JM 1290 - JAMSHEDPUR 1290,271,BOC_JM_1290-JAMNAGAR,S,,,,,,HOWRAH,04-Jan-2013 00:00:00,,ECHO GASES PVT. LTD.,,,JM 1290 - JAMSHEDPUR 1290,,01-Jan-2013 23:35:50,,01-Jan-2013 20:31:00,02-Jan-2013 00:00:22, 
758443, ,CG04JB7334,,01-Jan-2013 00:43:00,,,JM 1290 - JAMSHEDPUR 1290,271,BOC_JM_1290-JAMNAGAR,S,,,,,,RAIPUR,04-Jan-2013 00:00:00,,DR.B R AMBEDKAR MEMORIAL HOSPITAL,,,JM 1290 - JAMSHEDPUR 1290,,01-Jan-2013 23:35:50,,03-Jan-2013 23:10:00,04-Jan-2013 00:00:02, 
759012, ,CG04JA4091,,01-Jan-2013 21:17:00,,,JM 1290 - JAMSHEDPUR 1290,267,BOC_JM_1290-TCI,P,,,,,,JAMSHEDPUR,04-Jan-2013 00:00:00,,TATA MOTORS LIMITED,,,JM 1290 - JAMSHEDPUR 1290,,02-Jan-2013 16:35:22,,,02-Jan-2013 16:35:22, 
759013, ,CG04JA4091,,01-Jan-2013 21:17:00,,,JM 1290 - JAMSHEDPUR 1290,267,BOC_JM_1290-TCI,S,,,,,,BANKURA,04-Jan-2013 00:00:00,,ROHIT FERRO-TECH LIMITED,,,JM 1290 - JAMSHEDPUR 1290,,02-Jan-2013 16:35:22,,03-Jan-2013 08:46:00,03-Jan-2013 09:00:02, 
759014, ,JH05AL7158,,01-Jan-2013 21:12:00,,,JM 1290 - JAMSHEDPUR 1290,267,BOC_JM_1290-TCI,S,,,,,,BANKURA,04-Jan-2013 00:00:00,,ROHIT FERRO-TECH LIMITED,,,JM 1290 - JAMSHEDPUR 1290,,02-Jan-2013 16:35:22,,02-Jan-2013 15:54:00,02-Jan-2013 17:00:07, 
759015, ,JH05AL7160,,01-Jan-2013 21:03:00,,,JM 1290 - JAMSHEDPUR 1290,267,BOC_JM_1290-TCI,P,,,,,,ASANSOLE,04-Jan-2013 00:00:00,,CHITTARANJAN LOCO WORKS(S.F),,,JM 1290 - JAMSHEDPUR 1290,,02-Jan-2013 16:35:23,,,02-Jan-2013 16:35:23, 
759016, ,JH05AL7160,,01-Jan-2013 21:03:00,,,JM 1290 - JAMSHEDPUR 1290,267,BOC_JM_1290-TCI,S,,,,,,ASANSOLE,04-Jan-2013 00:00:00,,D.C.O.S.(RB)_CLW_CRJ,,,JM 1290 - JAMSHEDPUR 1290,,02-Jan-2013 16:35:23,,03-Jan-2013 08:44:00,03-Jan-2013 09:00:04, 
761836,-,MH04EB6124,176478,01-Jan-2013 04:58:00,,112,TATA STEEL,276,SIDDHI VINAYAK LOGISTIC LTD,S,N,,-,0,-,RAIPUR,04-Jan-2013 00:00:00,-,ADOR WELDING LTD.,,O,JAMSHEDPUR,1230040000000023618,05-Jan-2013 16:02:26,,09-Jan-2013 06:39:00,20-Feb-2013 01:15:41, 
762506,-,NL02G8706,189885,01-Jan-2013 09:02:00,,112,TATA STEEL,279,VENKATESH_LOGISTICS,S,N,,-,0,-,GHAZIABAD,07-Jan-2013 00:00:00,-,VIKRANT IRON PRIVATE LIMITED,,O,JAMSHEDPUR,1230040000000027924,05-Jan-2013 16:37:20,,10-Jan-2013 22:15:00,20-Feb-2013 01:42:22, 
758558,-,MH04EB3522,175756,01-Jan-2013 02:59:00,,112,TATA STEEL,276,SIDDHI VINAYAK LOGISTIC LTD,S,N,,-,0,-,NAGPUR,05-Jan-2013 00:00:00,-,ANISH ENTERPRISE,,O,JAMSHEDPUR,1230040000000026181,02-Jan-2013 06:44:56,,08-Jan-2013 12:07:00,20-Feb-2013 01:15:31, 
762618,-,HR38Q5501,216611,01-Jan-2013 02:02:00,,112,TATA STEEL,295,DARCL LOGISTICS LIMITED,S,N,,-,0,-,FARIDABAD,04-Jan-2013 00:00:00,-,RAKESH STEELS,,O,JAMSHEDPUR,1230040000000003552,05-Jan-2013 16:44:01,,04-Jan-2013 09:05:00,20-Feb-2013 01:11:00, 
762653,-,HR38Q6222,219184,01-Jan-2013 03:22:00,,112,TATA STEEL,295,DARCL LOGISTICS LIMITED,S,N,,-,0,-,FARIDABAD,04-Jan-2013 00:00:00,-,ALLIED HI TECH INDUSTRIES PVT LTD.,,O,JAMSHEDPUR,1230040000000027718,05-Jan-2013 16:46:09,,05-Jan-2013 12:27:00,20-Feb-2013 01:11:40, 
762621,-,MH04EB3559,219175,01-Jan-2013 01:55:00,,113,TATA STEEL-NAGPUR,304,SIDDHIVINAYAK LOGISTIC LTD,B,N,,-,0,-,TALOJA,09-Jan-2013 00:00:00,-,KLT AUTOMOTIVE AND TUBULAR PRODUCTS,,O,NAGPUR,1230040000000002364,05-Jan-2013 16:44:12,,,06-Jan-2013 03:00:12, 
758379, ,RJ14GD6889,,01-Jan-2013 16:02:00,,,BHW-PGP - BHIWADI PG & P SITE,228,BOC-BHIWADI,P,,,,,,BALLABGARH,04-Jan-2013 00:00:00,,HINDUSTAN SYRINGES&MEDI.DEVICE LTD.,,,BHW-PGP - BHIWADI PG & P SITE,,01-Jan-2013 23:35:29,,,01-Jan-2013 23:35:30, 
758195, ,RJ14GD7682,,01-Jan-2013 09:47:00,,,BHW-PGP - BHIWADI PG & P SITE,228,BOC-BHIWADI,P,,,,,,GURGAON,04-Jan-2013 00:00:00,,MARUICHI KUMA STEEL TUBE PVT. LTD.,,,BHW-PGP - BHIWADI PG & P SITE,,01-Jan-2013 16:35:09,,,01-Jan-2013 23:35:45, 
758196, ,RJ14GE0322,,01-Jan-2013 09:49:00,,,BHW-PGP - BHIWADI PG & P SITE,228,BOC-BHIWADI,P,,,,,,PALWAL,04-Jan-2013 00:00:00,,ANDRITZ HYDRO PRIVATE LIMITED,,,BHW-PGP - BHIWADI PG & P SITE,,01-Jan-2013 16:35:09,,,01-Jan-2013 23:35:31, 
762574,-,CG04JB7640,189657,01-Jan-2013 03:11:00,,113,TATA STEEL-NAGPUR,276,SIDDHI VINAYAK LOGISTIC LTD,S,N,,-,0,-,PUNE-TELCO,07-Jan-2013 00:00:00,-,TATA   MOTORS LIMITED,,O,NAGPUR,1230040000000016133,05-Jan-2013 16:41:23,,04-Jan-2013 07:16:00,20-Feb-2013 02:37:22, 
758051,,MH19Z1151,,01-Jan-2013 10:00:00,,,,278,S.K.T.,S,,,,,,Nagar,03-Jan-2013 13:00:00,,Jain,,,Jalgaon,,01-Jan-2013 11:09:05,,01-Jan-2013 10:10:00,20-Feb-2013 10:48:50, 
758425, ,RJ14GE0322,,01-Jan-2013 09:49:00,,,BHW-PGP - BHIWADI PG & P SITE,228,BOC-BHIWADI,P,,,,,,PALWAL,04-Jan-2013 00:00:00,,ANDRITZ HYDRO PRIVATE LIMITED,,,BHW-PGP - BHIWADI PG & P SITE,,01-Jan-2013 23:35:45,,,04-Jan-2013 16:35:14, 
758426, ,RJ14GD7682,,01-Jan-2013 09:47:00,,,BHW-PGP - BHIWADI PG & P SITE,228,BOC-BHIWADI,P,,,,,,GURGAON,04-Jan-2013 00:00:00,,MARUICHI KUMA STEEL TUBE PVT. LTD.,,,BHW-PGP - BHIWADI PG & P SITE,,01-Jan-2013 23:35:45,,,02-Jan-2013 23:35:04, 
758348, ,KA51A6061,,01-Jan-2013 18:37:00,,,2148 - BANGALORE DOBASPET SITE-BOC INDIA LTD.,236,BOC-BANGALORE,P,,,,,,BANGALORE,04-Jan-2013 00:00:00,,BHARAT ELECTRONICS LTD,,,2148 - BANGALORE DOBASPET SIT,,01-Jan-2013 23:35:18,,,01-Jan-2013 23:35:19, 
758349, ,KA51A6061,,01-Jan-2013 18:37:00,,,2148 - BANGALORE DOBASPET SITE-BOC INDIA LTD.,236,BOC-BANGALORE,P,,,,,,BANGALORE,04-Jan-2013 00:00:00,,MPP TECHNOLOGIES PRIVATE LTD.,,,2148 - BANGALORE DOBASPET SIT,,01-Jan-2013 23:35:19,,,01-Jan-2013 23:35:43, 
758350, ,WB41D9269,,01-Jan-2013 18:18:00,,,KOL-PGP - KOLKATA PG & P SITE,234,BOC-KOLKATA,P,,,,,,KOLKATA,04-Jan-2013 00:00:00,,TATA MEDICAL CENTRE TRUST,,,KOL-PGP - KOLKATA PG & P SITE,,01-Jan-2013 23:35:19,,,01-Jan-2013 23:35:19, 
758351, ,WB41D9269,,01-Jan-2013 18:18:00,,,KOL-PGP - KOLKATA PG & P SITE,234,BOC-KOLKATA,S,,,,,,KOLKATA,04-Jan-2013 00:00:00,,FORTIS HOSPITAL,,,KOL-PGP - KOLKATA PG & P SITE,,01-Jan-2013 23:35:19,,02-Jan-2013 05:09:00,02-Jan-2013 06:00:09, 
758354, ,WB41D9246,,01-Jan-2013 18:04:00,,,KOL-PGP - KOLKATA PG & P SITE,234,BOC-KOLKATA,P,,,,,,KOLKATA,04-Jan-2013 00:00:00,,MISSION OF MERCY HOSP.& RES. CENTRE,,,KOL-PGP - KOLKATA PG & P SITE,,01-Jan-2013 23:35:20,,,01-Jan-2013 23:35:21, 
758355, ,WB41D9246,,01-Jan-2013 18:04:00,,,KOL-PGP - KOLKATA PG & P SITE,234,BOC-KOLKATA,P,,,,,,KOLKATA,04-Jan-2013 00:00:00,,DESUN HOSPITAL & HEART INSTITUTE,,,KOL-PGP - KOLKATA PG & P SITE,,01-Jan-2013 23:35:21,,,01-Jan-2013 23:35:21, 
758356, ,WB41D9246,,01-Jan-2013 18:04:00,,,KOL-PGP - KOLKATA PG & P SITE,234,BOC-KOLKATA,P,,,,,,KOLKATA,04-Jan-2013 00:00:00,,APOLLO GLENEAGLES HOSPITAL,,,KOL-PGP - KOLKATA PG & P SITE,,01-Jan-2013 23:35:21,,,01-Jan-2013 23:35:22, 
758357, ,WB41D9246,,01-Jan-2013 18:04:00,,,KOL-PGP - KOLKATA PG & P SITE,234,BOC-KOLKATA,S,,,,,,KOLKATA,04-Jan-2013 00:00:00,,PEERLESS HOSPITAL,,,KOL-PGP - KOLKATA PG & P SITE,,01-Jan-2013 23:35:21,,02-Jan-2013 06:51:00,02-Jan-2013 07:00:48, 
758391, ,CG04JB3826,,01-Jan-2013 15:43:00,,,BELLARY - 855 TPD PLANT - BELLARY I,232,BOC-BELLARY,S,,,,,,BELLARY,04-Jan-2013 00:00:00,,CHANDANA INDUSTRIAL GASES,,,BELLARY - 855 TPD PLANT - BEL,,01-Jan-2013 23:35:34,,01-Jan-2013 17:30:00,02-Jan-2013 00:00:07, 
758392, ,OR17J8543,,01-Jan-2013 15:41:00,,,BELLARY - 855 TPD PLANT - BELLARY I,232,BOC-BELLARY,S,,,,,,SRIPERUMBUDUR,04-Jan-2013 00:00:00,,BOC INDIA LTD.-A_C IRRUNGATTUKOTTAI,,,BELLARY - 855 TPD PLANT - BEL,,01-Jan-2013 23:35:34,,03-Jan-2013 17:46:00,03-Jan-2013 18:01:05, 
758399, ,KA51A3938,,01-Jan-2013 15:12:00,,,2148 - BANGALORE DOBASPET SITE-BOC INDIA LTD.,236,BOC-BANGALORE,P,,,,,,BANGALORE,04-Jan-2013 00:00:00,,IFB AUTOMOTIVE PRIVATE LIMITED,,,2148 - BANGALORE DOBASPET SIT,,01-Jan-2013 23:35:36,,,01-Jan-2013 23:35:36, 
758400, ,KA51A3938,,01-Jan-2013 15:12:00,,,2148 - BANGALORE DOBASPET SITE-BOC INDIA LTD.,236,BOC-BANGALORE,S,,,,,,BANGALORE,04-Jan-2013 00:00:00,,MPP TECHNOLOGIES PRIVATE LTD.,,,2148 - BANGALORE DOBASPET SIT,,01-Jan-2013 23:35:37,,02-Jan-2013 11:58:00,02-Jan-2013 13:00:05, 
758401, ,KA51A6062,,01-Jan-2013 15:12:00,,,2148 - BANGALORE DOBASPET SITE-BOC INDIA LTD.,236,BOC-BANGALORE,P,,,,,,KOLAR,04-Jan-2013 00:00:00,,BHARAT EARTH MOVERS LTDKGF,,,2148 - BANGALORE DOBASPET SIT,,01-Jan-2013 23:35:37,,,01-Jan-2013 23:35:38, 
761956,-,HR38Q7551,205068,01-Jan-2013 06:18:00,,112,TATA STEEL,295,DARCL LOGISTICS LIMITED,S,N,,-,0,-,FARIDABAD,05-Jan-2013 00:00:00,-,TATA STEEL LTD,,O,JAMSHEDPUR,1230040000000018014,05-Jan-2013 16:09:46,,06-Jan-2013 12:54:00,20-Feb-2013 01:12:45, 
762042,-,NL01G7606,175298,01-Jan-2013 22:42:00,,112,TATA STEEL,295,DARCL Logistics Limited,S,N,,-,0,-,FARIDABAD,07-Jan-2013 00:00:00,-,TATA STEEL LTD,,O,JAMSHEDPUR,1230040000000023733,05-Jan-2013 16:14:54,,07-Jan-2013 13:51:00,20-Feb-2013 01:35:28, 
762520,-,HR38Q7366,205017,01-Jan-2013 02:10:00,,112,TATA STEEL,295,DARCL LOGISTICS LIMITED,S,N,,-,0,-,NAGPUR,03-Jan-2013 00:00:00,-,TATA STEEL LTD,,O,JAMSHEDPUR,1230040000000005003,05-Jan-2013 16:38:06,,05-Jan-2013 07:35:00,20-Feb-2013 01:12:40, 
762531,-,HR38R1253,216655,01-Jan-2013 04:02:00,,112,TATA STEEL,295,DARCL LOGISTICS LIMITED,S,N,,-,0,-,FARIDABAD,04-Jan-2013 00:00:00,-,SANJEEV INDUSTRIAL CORPORATION,,O,JAMSHEDPUR,1230040000000020754,05-Jan-2013 16:38:44,,07-Jan-2013 12:17:00,20-Feb-2013 01:13:55, 
758504,-,HR38Q6425,176424,01-Jan-2013 02:11:00,,112,TATA STEEL,295,DARCL LOGISTICS LIMITED,S,N,,-,0,-,FARIDABAD,04-Jan-2013 00:00:00,-,TATA RYERSON LTD.,,O,JAMSHEDPUR,1230040000000026405,02-Jan-2013 06:41:36,,05-Jan-2013 12:00:00,20-Feb-2013 01:12:24, 
758184, ,KA51A2832,,01-Jan-2013 04:54:00,,,BELLARY - 855 TPD PLANT - BELLARY I,232,BOC-BELLARY,P,,,,,,TIRUVALLUR,04-Jan-2013 00:00:00,,OSRAM AUTOMOTIVE LAMPS PVT. LTD.,,,BELLARY - 855 TPD PLANT - BEL,,01-Jan-2013 16:35:05,,,01-Jan-2013 23:35:48, 
758398, ,KA51A3938,,01-Jan-2013 15:12:00,,,2148 - BANGALORE DOBASPET SITE-BOC INDIA LTD.,236,BOC-BANGALORE,P,,,,,,BANGALORE,04-Jan-2013 00:00:00,,MPP TECHNOLOGIES PRIVATE LTD.,,,2148 - BANGALORE DOBASPET SIT,,01-Jan-2013 23:35:36,,,01-Jan-2013 23:35:37, 
758422, ,KA51A6061,,01-Jan-2013 11:48:00,,,2148 - BANGALORE DOBASPET SITE-BOC INDIA LTD.,236,BOC-BANGALORE,P,,,,,,BANGALORE,04-Jan-2013 00:00:00,,FORTIS HOSPITALS LIMITED,,,2148 - BANGALORE DOBASPET SIT,,01-Jan-2013 23:35:44,,,02-Jan-2013 23:35:19, 
758176, ,MH04EY6289,,01-Jan-2013 00:38:00,,,JM 1290 - JAMSHEDPUR 1290,269,BOC_JM_1290-KAILASH,P,,,,,,BHIWADI,04-Jan-2013 00:00:00,,BOC INDIA LIMITEDA_C BHIWADI,,,JM 1290 - JAMSHEDPUR 1290,,01-Jan-2013 16:35:02,,,01-Jan-2013 23:35:51, 
758182, ,CG04JA5596,,01-Jan-2013 01:10:00,,,JM 1290 - JAMSHEDPUR 1290,267,BOC_JM_1290-TCI,S,,,,,,BANKURA,04-Jan-2013 00:00:00,,ROHIT FERRO-TECH LIMITED,,,JM 1290 - JAMSHEDPUR 1290,,01-Jan-2013 16:35:04,,01-Jan-2013 16:01:00,01-Jan-2013 17:00:30, 
758193, ,JH05U0681,,01-Jan-2013 09:30:00,,,JM 1290 - JAMSHEDPUR 1290,267,BOC_JM_1290-TCI,P,,,,,,RANCHI,04-Jan-2013 00:00:00,,H E C (H.M.B.P.),,,JM 1290 - JAMSHEDPUR 1290,,01-Jan-2013 16:35:08,,,01-Jan-2013 23:35:46, 
758197, ,CG04JA6845,,01-Jan-2013 09:53:00,,,JM 1290 - JAMSHEDPUR 1290,267,BOC_JM_1290-TCI,P,,,,,,VISHAKHAPATANAM,04-Jan-2013 00:00:00,,VISHNU CHEMICALS LTD.,,,JM 1290 - JAMSHEDPUR 1290,,01-Jan-2013 16:35:10,,,01-Jan-2013 23:35:44, 
758053,,MH19Z1641,,01-Jan-2013 10:00:00,,,,278,S.K.T.,P,,,,,,Ranchi,05-Jan-2013 13:00:00,,Supreme,,,Jalgaon,,01-Jan-2013 11:10:45,,,07-Jan-2013 10:53:50, 
758353, ,CG04JB5957,,01-Jan-2013 18:10:00,,,JM 1290 - JAMSHEDPUR 1290,271,BOC_JM_1290-JAMNAGAR,P,,,,,,JAMSHEDPUR,04-Jan-2013 00:00:00,,BOC INDIA LIMITED - JM 120 BRANCH,,,JM 1290 - JAMSHEDPUR 1290,,01-Jan-2013 23:35:20,,,02-Jan-2013 23:35:02, 
758408, ,CG04JB6176,,01-Jan-2013 13:35:00,,,JM 1290 - JAMSHEDPUR 1290,271,BOC_JM_1290-JAMNAGAR,P,,,,,,ASANSOL,04-Jan-2013 00:00:00,,BOC INDIA LIMITED-ASANSOL BRANCH,,,JM 1290 - JAMSHEDPUR 1290,,01-Jan-2013 23:35:39,,,01-Jan-2013 23:35:40, 
758409, ,CG04JB6176,,01-Jan-2013 13:35:00,,,JM 1290 - JAMSHEDPUR 1290,271,BOC_JM_1290-JAMNAGAR,S,,,,,,DURGAPUR,04-Jan-2013 00:00:00,,THE MISSION HOSPITAL,,,JM 1290 - JAMSHEDPUR 1290,,01-Jan-2013 23:35:39,,02-Jan-2013 18:38:00,02-Jan-2013 19:00:03, 
758410, ,HR55P1080,,01-Jan-2013 13:11:00,,,JM 1290 - JAMSHEDPUR 1290,271,BOC_JM_1290-JAMNAGAR,S,,,,,,BANKURA,04-Jan-2013 00:00:00,,ROHIT FERRO-TECH LIMITED,,,JM 1290 - JAMSHEDPUR 1290,,01-Jan-2013 23:35:40,,02-Jan-2013 16:52:00,02-Jan-2013 17:00:05, 
758442, ,CG04JB7334,,01-Jan-2013 00:43:00,,,JM 1290 - JAMSHEDPUR 1290,271,BOC_JM_1290-JAMNAGAR,P,,,,,,BILASPUR,04-Jan-2013 00:00:00,,APOLLO HOSPITALS BILASPUR,,,JM 1290 - JAMSHEDPUR 1290,,01-Jan-2013 23:35:50,,,01-Jan-2013 23:35:51, 
762573,-,NL01G2373,,01-Jan-2013 01:59:00,,112,TATA STEEL,191,MATUKDHARI ENTERPRISES,S,N,,-,0,-,PATNA,05-Jan-2013 00:00:00,-,TATA STEEL LIMITED,,O,JAMSHEDPUR,1230040000000002356,05-Jan-2013 16:41:19,,,20-Feb-2013 01:27:20, 
762658,-,OR07U5623,189936,01-Jan-2013 04:50:00,,112,TATA STEEL,194,UNION ROADWAYS,A,N,,-,0,-,INDORE,08-Jan-2013 00:00:00,-,INDORE STEEL&IRON MILL,,O,JAMSHEDPUR,1230040000000017354,05-Jan-2013 16:46:29,,,16-Jan-2013 00:00:17, 
758542,-,NL02K3263,216708,01-Jan-2013 09:03:00,,112,TATA STEEL,191,MATUKDHARI ENTERPRISES,S,N,,-,0,-,PATNA,05-Jan-2013 00:00:00,-,BMW VENTURES LTD.,,O,JAMSHEDPUR,1230040000000008205,02-Jan-2013 06:43:58,,04-Jan-2013 00:12:00,20-Feb-2013 01:43:40, 
758671,-,NL01G2883,216733,01-Jan-2013 05:34:00,,112,TATA STEEL,191,MATUKDHARI ENTERPRISES,S,N,,-,0,-,VARANASI,05-Jan-2013 00:00:00,-,TATA STEEL LTD,,O,JAMSHEDPUR,1230040000000008239,02-Jan-2013 06:51:33,,02-Jan-2013 23:53:00,20-Feb-2013 01:28:53, 
758664,-,HR38N0717,118171,01-Jan-2013 17:12:00,,224,TATA STEEL-DELHI,209,LIFTER & TAKER,S,N,,-,0,-,TUGHLAKABAD,01-Jan-2013 00:00:00,-,FARIDABAD - CA,,O,DELHI,1230040000003099292,02-Jan-2013 06:51:16,,02-Jan-2013 05:32:00,20-Feb-2013 04:10:21, 
759398,,HR39B9867,,01-Jan-2013 23:00:00,,,,206,GANESH_ROADLINES,,,,,,,BADDI,07-Jan-2013 10:00:00,,JSL,,,JAJPUR,,03-Jan-2013 12:21:24,,11-Jan-2013 10:00:00,, 
759002, ,JH05Z0547,,01-Jan-2013 22:11:00,,,JM 1290 - JAMSHEDPUR 1290,200,BOC-JM-1290,P,,,,,,JAMSHEDPUR,04-Jan-2013 00:00:00,,APEX AUTO LIMITED,,,JM 1290 - JAMSHEDPUR 1290,,02-Jan-2013 16:35:18,,,02-Jan-2013 16:35:19, 
759003, ,JH05Z0547,,01-Jan-2013 22:11:00,,,JM 1290 - JAMSHEDPUR 1290,200,BOC-JM-1290,P,,,,,,JAMSHEDPUR,04-Jan-2013 00:00:00,,RSB TRANSMISSIONS (I) LTD.-II,,,JM 1290 - JAMSHEDPUR 1290,,02-Jan-2013 16:35:18,,,04-Jan-2013 16:35:33, 
759412,,HR39B9093,,01-Jan-2013 23:00:00,,,,206,GANESH_ROADLINES,P,,,,,,KALAMBOLI,06-Jan-2013 10:00:00,,JSL,,,HISSAR,,03-Jan-2013 12:39:00,,,08-Jan-2013 12:17:31, 
761918,-,TN20BK2679,323054,01-Jan-2013 03:54:00,,226,TATA STEEL-CHENNAI,195,SHEKAR LOGISTICS PVT LTD,T,N,,-,0,-,CHENNAI-HYSCO,07-Jan-2013 00:00:00,-,HYSCO STEEL INDIA PRIVATE LIMITED,,O,CHENNAI,1230040000003096189,05-Jan-2013 16:07:27,,,05-Jan-2013 16:43:33, 
761981,-,NL01G2393,165520,01-Jan-2013 05:39:00,,112,TATA STEEL,191,MATUKDHARI ENTERPRISES,S,N,,-,0,-,VARANASI,05-Jan-2013 00:00:00,-,TATA STEEL LTD,,O,JAMSHEDPUR,1230040000000012082,05-Jan-2013 16:11:16,,04-Jan-2013 04:49:00,20-Feb-2013 01:27:30, 
762035,-,OR07U3321,176560,01-Jan-2013 04:52:00,,112,TATA STEEL,194,UNION ROADWAYS,T,N,,-,0,-,INDORE,08-Jan-2013 00:00:00,-,INDORE STEEL&IRON MILL,,O,JAMSHEDPUR,1230040000000024780,05-Jan-2013 16:14:30,,,05-Jan-2013 16:50:47, 
762540,-,NL01G1433,165542,01-Jan-2013 01:52:00,,112,TATA STEEL,191,MATUKDHARI ENTERPRISES,S,N,,-,0,-,PATNA,05-Jan-2013 00:00:00,-,TATA STEEL LIMITED,,O,JAMSHEDPUR,1230040000000006423,05-Jan-2013 16:39:18,,05-Jan-2013 17:04:00,20-Feb-2013 01:24:45, 
762582,-,NL01G1063,158802,01-Jan-2013 02:10:00,,112,TATA STEEL,191,MATUKDHARI ENTERPRISES,S,N,,-,0,-,PATNA,04-Jan-2013 00:00:00,-,TATA STEEL LIMITED,,O,JAMSHEDPUR,1230040000000026595,05-Jan-2013 16:41:51,,02-Jan-2013 18:20:00,20-Feb-2013 01:24:21, 
758535,-,NL01G1493,158872,01-Jan-2013 02:37:00,,112,TATA STEEL,191,MATUKDHARI ENTERPRISES,S,N,,-,0,-,PATNA,04-Jan-2013 00:00:00,-,TATA STEEL LIMITED,,O,JAMSHEDPUR,1230040000000025928,02-Jan-2013 06:43:29,,03-Jan-2013 13:13:00,20-Feb-2013 01:25:05, 
758180, ,CG04JA7704,,01-Jan-2013 00:56:00,,,JM 1290 - JAMSHEDPUR 1290,200,BOC-JM-1290,P,,,,,,BOKARO,04-Jan-2013 00:00:00,,ELECTROSTEEL STEELS LIMITED,,,JM 1290 - JAMSHEDPUR 1290,,01-Jan-2013 16:35:04,,,01-Jan-2013 23:35:49, 
758190, ,CG04DB7072,,01-Jan-2013 09:20:00,,,JM 1290 - JAMSHEDPUR 1290,200,BOC-JM-1290,P,,,,,,JAMSHEDPUR,04-Jan-2013 00:00:00,,TAYO ROLLS LIMITED - TISCO,,,JM 1290 - JAMSHEDPUR 1290,,01-Jan-2013 16:35:07,,,01-Jan-2013 16:35:08, 
758191, ,CG04DB7072,,01-Jan-2013 09:20:00,,,JM 1290 - JAMSHEDPUR 1290,200,BOC-JM-1290,P,,,,,,JAMSHEDPUR,04-Jan-2013 00:00:00,,BOC INDIA LIMITED - JM 120 BRANCH,,,JM 1290 - JAMSHEDPUR 1290,,01-Jan-2013 16:35:08,,,01-Jan-2013 23:35:46, 
758413, ,JH05AB9268,,01-Jan-2013 12:49:00,,,JM 1290 - JAMSHEDPUR 1290,200,BOC-JM-1290,S,,,,,,JAMSHEDPUR,04-Jan-2013 00:00:00,,BRAHMANANDA NARAYANA HRUDAYALAYA,,,JM 1290 - JAMSHEDPUR 1290,,01-Jan-2013 23:35:41,,02-Jan-2013 09:54:00,02-Jan-2013 10:00:04, 
759401,,HR39B8909,,01-Jan-2013 23:00:00,,,,206,GANESH_ROADLINES,P,,,,,,MUMBAIMINT,06-Jan-2013 10:00:00,,JSL,,,HISSAR,,03-Jan-2013 12:26:04,,,06-Jan-2013 12:49:22, 
759438,,HR39A9038,,01-Jan-2013 23:00:00,,,,206,GANESH_ROADLINES,,,,,,,BAWAL,06-Jan-2013 10:00:00,,JSL,,,MUMBAI,,03-Jan-2013 13:05:15,,08-Jan-2013 10:00:00,, 
759444,,HR39B5038,,01-Jan-2013 23:00:00,,,,206,GANESH_ROADLINES,,,,,,,BAWAL,06-Jan-2013 10:00:00,,JSL,,,MUMBAI,,03-Jan-2013 13:10:20,,08-Jan-2013 10:00:00,, 
